sFIdx = 0, lFMinDisIdx = 0, sFMinDisIdx = 18
sFIdx = 38, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 39, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 40, lFMinDisIdx = 44, sFMinDisIdx = 42
sFIdx = 41, lFMinDisIdx = 44, sFMinDisIdx = 42
sFIdx = 42, lFMinDisIdx = 44, sFMinDisIdx = 42
sFIdx = 43, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 44, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 45, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 46, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 47, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 48, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 49, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 50, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 51, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 52, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 53, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 54, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 55, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 56, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 57, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 58, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 41
sFIdx = 0, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 1, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 2, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 3, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 4, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 5, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 6, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 7, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 8, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 9, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 10, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 11, lFMinDisIdx = 16, sFMinDisIdx = 11
sFIdx = 12, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 13, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 14, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 15, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 16, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 17, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 18, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 19, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 20, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 21, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 22, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 23, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 24, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 25, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 26, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 27, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 28, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 29, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 30, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 31, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 32, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 33, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 34, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 35, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 36, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 37, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 38, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 39, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 40, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 41, lFMinDisIdx = 42, sFMinDisIdx = 41
sFIdx = 42, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 43, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 44, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 45, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 46, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 47, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 48, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 49, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 50, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 51, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 52, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 53, lFMinDisIdx = 39, sFMinDisIdx = 40
sFIdx = 54, lFMinDisIdx = 39, sFMinDisIdx = 40
sFIdx = 55, lFMinDisIdx = 39, sFMinDisIdx = 40
sFIdx = 56, lFMinDisIdx = 39, sFMinDisIdx = 40
sFIdx = 57, lFMinDisIdx = 39, sFMinDisIdx = 40
sFIdx = 58, lFMinDisIdx = 39, sFMinDisIdx = 40
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 40
sFIdx = 0, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 1, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 2, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 3, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 4, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 5, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 6, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 7, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 8, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 9, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 10, lFMinDisIdx = 18, sFMinDisIdx = 10
sFIdx = 11, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 12, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 13, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 14, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 15, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 16, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 17, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 18, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 19, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 20, lFMinDisIdx = 21, sFMinDisIdx = 20
sFIdx = 21, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 22, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 23, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 24, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 25, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 26, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 27, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 28, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 29, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 30, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 31, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 32, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 33, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 34, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 35, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 36, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 37, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 38, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 39, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 40, lFMinDisIdx = 40, sFMinDisIdx = 40
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 8
sFIdx = 50, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 51, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 52, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 53, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 54, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 55, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 56, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 57, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 58, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 21
sFIdx = 0, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 1, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 2, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 3, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 4, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 5, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 6, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 7, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 8, lFMinDisIdx = 20, sFMinDisIdx = 8
sFIdx = 9, lFMinDisIdx = 22, sFMinDisIdx = 9
sFIdx = 10, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 11, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 12, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 13, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 14, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 15, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 16, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 17, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 18, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 19, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 20, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 21, lFMinDisIdx = 23, sFMinDisIdx = 21
sFIdx = 22, lFMinDisIdx = 25, sFMinDisIdx = 22
sFIdx = 23, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 24, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 25, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 26, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 27, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 28, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 29, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 30, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 31, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 32, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 33, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 34, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 35, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 36, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 37, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 38, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 39, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 40, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 7
sFIdx = 50, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 51, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 52, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 53, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 54, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 55, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 56, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 57, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 58, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 23
sFIdx = 0, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 1, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 2, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 3, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 4, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 5, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 6, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 7, lFMinDisIdx = 24, sFMinDisIdx = 7
sFIdx = 8, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 9, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 10, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 11, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 12, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 13, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 14, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 15, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 16, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 17, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 18, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 19, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 20, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 21, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 22, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 23, lFMinDisIdx = 27, sFMinDisIdx = 23
sFIdx = 24, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 25, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 26, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 27, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 28, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 29, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 30, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 31, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 32, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 33, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 34, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 35, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 36, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 37, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 38, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 39, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 40, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 6
sFIdx = 50, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 51, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 52, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 53, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 54, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 55, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 56, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 57, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 58, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 24
sFIdx = 0, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 1, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 2, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 3, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 4, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 5, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 6, lFMinDisIdx = 26, sFMinDisIdx = 6
sFIdx = 7, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 8, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 9, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 10, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 11, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 12, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 13, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 14, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 15, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 16, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 17, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 18, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 19, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 20, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 21, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 22, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 23, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 24, lFMinDisIdx = 29, sFMinDisIdx = 24
sFIdx = 25, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 26, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 27, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 28, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 29, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 30, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 31, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 32, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 33, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 34, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 35, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 36, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 37, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 38, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 39, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 40, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 5
sFIdx = 50, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 51, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 52, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 53, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 54, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 55, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 56, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 57, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 58, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 25
sFIdx = 0, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 1, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 2, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 3, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 4, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 5, lFMinDisIdx = 28, sFMinDisIdx = 5
sFIdx = 6, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 7, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 8, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 9, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 10, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 11, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 12, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 13, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 14, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 15, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 16, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 17, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 18, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 19, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 20, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 21, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 22, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 23, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 24, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 25, lFMinDisIdx = 31, sFMinDisIdx = 25
sFIdx = 26, lFMinDisIdx = 33, sFMinDisIdx = 26
sFIdx = 27, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 28, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 29, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 30, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 31, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 32, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 33, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 34, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 35, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 36, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 37, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 38, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 39, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 40, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 41, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 42, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 43, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 44, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 45, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 46, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 47, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 48, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 49, lFMinDisIdx = 38, sFMinDisIdx = 4
sFIdx = 50, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 51, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 52, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 53, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 54, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 55, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 56, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 57, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 58, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 59, lFMinDisIdx = 39, sFMinDisIdx = 27
sFIdx = 0, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 1, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 2, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 3, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 4, lFMinDisIdx = 30, sFMinDisIdx = 4
sFIdx = 5, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 6, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 7, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 8, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 9, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 10, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 11, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 12, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 13, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 14, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 15, lFMinDisIdx = 32, sFMinDisIdx = 3
sFIdx = 16, lFMinDisIdx = 32, sFMinDisIdx = 3
